@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
1.0,0.02156862849369645,0.0,0.167,562.0,no-stress
1.0,0.02309368323120806,2.0123078084749815,0.157,483.0,no-stress
1.0,0.021764706820249557,0.7615773105863909,0.156,337.0,no-stress
1.0,0.022408965176769664,0.0,0.146,494.0,no-stress
1.0,0.024420679292895577,1.4670011276589436,0.191,573.0,no-stress
1.0,0.023137256130576135,0.0,0.094,2085.0,no-stress
1.0,0.025054468048943415,0.0,0.128,438.0,no-stress
1.0,0.022875818734367687,0.5590169943749475,0.18,315.0,no-stress
1.0,0.023039217572659254,0.0,0.14,449.0,no-stress
1.0,0.020168067887425423,1.3571428571428572,0.224,741.0,no-stress
1.0,0.02215686421841383,0.0,0.172,1021.0,no-stress
1.0,0.02725490406155586,0.0,0.157,315.0,no-stress
1.0,0.021960785798728465,0.0,0.183,1514.0,no-stress
1.0,0.02418300819893678,0.0,0.168,608.0,no-stress
1.0,0.022794119082391262,0.0,0.134,381.0,no-stress
1.0,0.022128852882555554,0.0,0.134,293.0,no-stress
1.0,0.024183008612857923,2.1914536581462247,0.19,584.0,no-stress
1.0,0.023529413621872663,0.375,0.117,870.0,no-stress
1.0,0.024929973962051526,0.0,0.124,562.0,no-stress
1.0,0.02352941408753395,2.23606797749979,0.128,806.0,no-stress
1.0,0.023529413259691663,0.0,0.145,617.0,no-stress
1.0,0.022128852616463388,1.3222281477102393,0.168,349.0,no-stress
1.0,0.020392157882452012,0.0,0.162,811.0,no-stress
1.0,0.022941178269684316,1.9341949467513064,0.146,349.0,no-stress
1.0,0.02075163492312034,0.0,0.168,685.0,no-stress
1.0,0.026960786432027817,0.8655398212911828,0.19,472.0,no-stress
1.0,0.02192513526163318,0.9359663764533637,0.168,338.0,no-stress
1.0,0.022352942451834678,0.0,0.145,326.0,no-stress
1.0,0.02072829194366932,0.0,0.127,5960.0,no-stress
1.0,0.019607843831181526,0.0,0.112,214.0,no-stress
1.0,0.019607843831181526,0.0,0.101,203.0,no-stress
1.0,0.018823530152440072,0.0,0.055,190.0,no-stress
1.0,0.019607843831181526,0.375,0.112,192.0,no-stress
1.0,0.021895426015059154,0.8333333333333334,0.117,2070.0,no-stress
1.0,0.023137256875634192,0.0,0.135,460.0,no-stress
1.0,0.023809525849563733,0.7142857142857143,0.18,428.0,no-stress
1.0,0.027450982481241226,0.0,0.157,482.0,no-stress
1.0,0.022657953202724457,0.3333333333333333,0.123,270.0,no-stress
1.0,0.022222223381201427,0.0,0.112,259.0,no-stress
1.0,0.025133692066777836,3.221826390303518,0.183,2577.0,no-stress
1.0,0.021372550167143345,0.0,0.151,1074.0,no-stress
1.0,0.02333333492279053,1.2,0.157,427.0,no-stress
1.0,0.024242426522753456,0.5454545454545454,0.145,281.0,no-stress
1.0,0.024313727021217348,1.2609883911618163,0.134,394.0,no-stress
1.0,0.02299465425312519,1.1853095282186634,0.168,550.0,no-stress
1.0,0.022816400636326183,0.2874797872880345,0.235,349.0,no-stress
1.0,0.02549019828438759,1.875,0.195,1382.0,no-stress
1.0,0.024618738641341526,2.079623946374518,0.155,685.0,no-stress
1.0,0.025210085990173475,0.5714285714285714,0.127,1269.0,no-stress
1.0,0.025925928105910618,1.9436506316151,0.157,428.0,no-stress
1.0,0.02549019828438759,0.0,0.145,505.0,no-stress
1.0,0.020833334419876337,0.0,0.201,326.0,no-stress
1.0,0.02317290719259869,0.9270944570168699,0.191,327.0,no-stress
1.0,0.02200435847043991,0.0,0.156,606.0,no-stress
1.0,0.023093683645129204,0.0,0.168,371.0,no-stress
1.0,0.024420679292895577,1.0909090909090908,0.202,652.0,no-stress
1.0,0.02176470700651407,0.31622776601683794,0.14,1044.0,no-stress
1.0,0.025846704332665962,0.2727272727272727,0.179,730.0,no-stress
1.0,0.025311944836919956,0.0,0.191,663.0,no-stress
1.0,0.01895424909889698,0.0,0.191,326.0,no-stress
1.0,0.02313725637892882,1.7950549357115013,0.224,405.0,no-stress
1.0,0.02401960998152693,2.930917565844829,0.219,1189.0,no-stress
1.0,0.022689077204891613,0.0,0.162,1102.0,no-stress
1.0,0.022291022794027077,23.66407344430895,0.348,663.0,no-stress
1.0,0.022222223381201427,2.349966061946453,0.213,495.0,no-stress
1.0,0.022303922567516565,0.0,0.138,777.0,no-stress
1.0,0.021568628441956308,2.2170326273965455,0.135,282.0,no-stress
1.0,0.020588235929608345,0.0,0.122,460.0,no-stress
1.0,0.024019609671086073,1.1858541225631423,0.15,789.0,no-stress
1.0,0.023725492134690284,0.0,0.156,516.0,no-stress
1.0,0.02320261610050996,0.3004626062886658,0.168,304.0,no-stress
1.0,0.021568628441956308,0.0,0.179,539.0,no-stress
1.0,0.02192513526163318,1.5876590178702708,0.207,932.0,no-stress
1.0,0.02274509984999895,1.422430419921875,0.163,1152.0,no-stress
1.0,0.0221568638458848,1.7464249196572978,0.134,460.0,no-stress
1.0,0.022638147866184063,0.9359663764533637,0.169,327.0,no-stress
1.0,0.02459893257103183,0.2874797872880345,0.224,416.0,no-stress
1.0,0.023529413777093094,0.5590169943749475,0.172,1607.0,no-stress
1.0,0.023529413466652233,1.828410576485359,0.157,539.0,no-stress
1.0,0.02431372758001089,0.0,0.16,472.0,no-stress
1.0,0.022657953823606174,2.2470831573507426,0.134,258.0,no-stress
1.0,0.022745099663734437,0.0,0.139,449.0,no-stress
1.0,0.021870287851645395,0.46153846153846156,0.191,248.0,no-stress
1.0,0.019607843831181526,0.0,0.207,1196.0,no-stress
1.0,0.024064173244617203,0.9090909090909091,0.18,618.0,no-stress
1.0,0.023856211453676224,1.0137937550497031,0.105,727.0,no-stress
1.0,0.023725491762161256,0.0,0.144,471.0,no-stress
1.0,0.02075163492312034,1.003466214899358,0.201,292.0,no-stress
1.0,0.02333333473652601,0.6324555320336759,0.145,394.0,no-stress
1.0,0.021848740854433606,1.6162440712835373,0.117,415.0,no-stress
1.0,0.024836603086441755,0.0,0.19,428.0,no-stress
1.0,0.025653596967458725,0.0,0.179,550.0,no-stress
1.0,0.020588236302137373,0.0,0.179,337.0,no-stress
1.0,0.020588236084828775,0.0,0.167,416.0,no-stress
1.0,0.02507002984306642,1.0292271205357142,0.27,596.0,no-stress
1.0,0.021786493766638968,0.8958064164776166,0.191,685.0,no-stress
1.0,0.02135076353119479,0.0,0.167,359.0,no-stress
1.0,0.022549021057784557,0.0,0.182,1553.0,no-stress
1.0,0.023529413821441785,0.0,0.128,815.0,no-stress
1.0,0.024777185679836708,0.0,0.161,868.0,no-stress
1.0,0.02263814735818993,1.1853095282186634,0.162,821.0,no-stress
1.0,0.023747278791334894,1.1966856986582999,0.167,303.0,no-stress
1.0,0.026203210550275715,0.0,0.174,484.0,no-stress
1.0,0.024183008405897353,0.0,0.134,695.0,no-stress
1.0,0.02313725631684065,0.3605551275463989,0.167,573.0,no-stress
1.0,0.021568628028035164,0.0,0.156,516.0,no-stress
1.0,0.023529412923380733,0.0,0.168,372.0,no-stress
1.0,0.026143792551010847,0.0,0.177,383.0,no-stress
1.0,0.024117649346590043,1.2529964086141667,0.174,974.0,no-stress
1.0,0.02238562221949299,1.0865337342004415,0.179,549.0,no-stress
1.0,0.025070030242204666,2.525381361380527,0.228,1011.0,no-stress
1.0,0.02450980618596077,0.8339146607550487,0.115,1966.0,no-stress
1.0,0.02331154855589072,3.681787005729087,0.168,338.0,no-stress
1.0,0.021323530469089746,0.0,0.124,248.0,no-stress
1.0,0.020261438770426646,0.0,0.145,505.0,no-stress
1.0,0.021568628441956308,0.0,0.157,236.0,no-stress
1.0,0.025245100259780884,1.2547414770576268,0.123,360.0,no-stress
1.0,0.022222223381201427,0.0,0.145,281.0,no-stress
1.0,0.022440088498923514,0.0,0.179,337.0,no-stress
1.0,0.02401960998152693,0.37267799624996495,0.208,867.0,no-stress
1.0,0.02192513458430767,2.607124932587956,0.179,639.0,no-stress
1.0,0.0225490207473437,0.0,0.157,528.0,no-stress
1.0,0.023529413715004922,0.0,0.168,371.0,no-stress
1.0,0.020320856435732407,0.0,0.202,461.0,no-stress
1.0,0.025490198077427015,0.0,0.178,393.0,no-stress
1.0,0.023529413466652233,0.7856742013183862,0.157,641.0,no-stress
1.0,0.024183008405897353,0.0,0.167,404.0,no-stress
1.0,0.023529413673612807,0.0,0.135,619.0,no-stress
1.0,0.023366014783581097,0.0,0.202,382.0,no-stress
1.0,0.022794119315221906,0.625,0.133,269.0,no-stress
1.0,0.022408965176769664,0.0,0.1,472.0,no-stress
1.0,0.02450980618596077,2.7613402542968153,0.274,584.0,no-stress
1.0,0.02176470700651407,0.0,0.195,1534.0,no-stress
1.0,0.02418300850937764,0.0,0.18,361.0,no-stress
1.0,0.022657953202724457,0.0,0.179,416.0,no-stress
1.0,0.021895425704618294,0.0,0.201,438.0,no-stress
1.0,0.025311945006251335,0.0,0.213,573.0,no-stress
1.0,0.022794119315221906,0.6373774391990981,0.156,281.0,no-stress
1.0,0.022303922567516565,0.8838834764831844,0.156,405.0,no-stress
1.0,0.023093683852089777,0.0,0.161,1143.0,no-stress
1.0,0.02196078561246395,3.5468295701936396,0.247,404.0,no-stress
1.0,0.02039215750992298,0.0,0.092,2231.0,no-stress
1.0,0.020588235929608345,1.5855247992033705,0.183,966.0,no-stress
1.0,0.022021117691810314,0.0,0.18,383.0,no-stress
1.0,0.022816400636326183,0.0,0.145,291.0,no-stress
1.0,0.023529413621872663,1.5662455107677085,0.168,439.0,no-stress
1.0,0.02450980618596077,0.0,0.123,573.0,no-stress
1.0,0.02450980581343174,0.0,0.14,995.0,no-stress
1.0,0.02324930126113551,0.0,0.122,482.0,no-stress
1.0,0.0226579536166456,0.0,0.156,539.0,no-stress
1.0,0.022875818734367687,1.5713484026367723,0.173,1069.0,no-stress
1.0,0.023137256503105164,0.0,0.112,652.0,no-stress
1.0,0.02549019828438759,0.0,0.123,348.0,no-stress
1.0,0.02184874058834144,0.0,0.111,236.0,no-stress
1.0,0.02135076353119479,0.628539361054709,0.168,417.0,no-stress
1.0,0.02521008625626564,0.0,0.128,437.0,no-stress
1.0,0.023249301527227675,0.45175395145262565,0.095,393.0,no-stress
1.0,0.024183008819818497,0.8150736490885416,0.156,258.0,no-stress
1.0,0.02521008625626564,0.0,0.104,405.0,no-stress
1.0,0.02309368343816863,0.4969039949999533,0.19,461.0,no-stress
1.0,0.02034313790500164,0.0,0.183,1011.0,no-stress
1.0,0.02184874058834144,0.0,0.14,762.0,no-stress
1.0,0.026470590382814407,0.0,0.134,989.0,no-stress
1.0,0.026470590382814407,0.7288689868556626,0.19,360.0,no-stress
1.0,0.023747278791334894,0.6478835438717001,0.128,2804.0,no-stress
1.0,0.02352941408753395,0.0,0.123,685.0,no-stress
1.0,0.023809525849563733,1.665986255670086,0.134,360.0,no-stress
1.0,0.022222223381201427,0.0,0.157,595.0,no-stress
1.0,0.02217194724541444,1.0320313742306721,0.191,225.0,no-stress
1.0,0.02184874058834144,0.0,0.123,349.0,no-stress
1.0,0.021568628028035164,0.0,0.188,685.0,no-stress
1.0,0.023856211143235367,1.0540925533894598,0.14,1044.0,no-stress
1.0,0.02244008808500237,0.8922281957907763,0.134,617.0,no-stress
1.0,0.0226579536166456,0.7856742013183862,0.135,293.0,no-stress
1.0,0.02156862858682871,0.0,0.145,561.0,no-stress
1.0,0.02277526560311134,0.6965680875490321,0.279,730.0,no-stress
1.0,0.02440087331665887,0.0,0.168,607.0,no-stress
1.0,0.02296918923301356,0.0,0.135,191.0,no-stress
1.0,0.020915033709671762,0.0,0.156,303.0,no-stress
1.0,0.02184874058834144,0.0,0.162,472.0,no-stress
1.0,0.02117647137492895,0.4,0.248,338.0,no-stress
1.0,0.02124183066189289,0.0,0.168,168.0,no-stress
1.0,0.023172907361930065,0.7100226978096958,0.19,539.0,no-stress
1.0,0.022875818734367687,0.0,0.146,2582.0,no-stress
1.0,0.021786493352717824,0.0,0.213,696.0,no-stress
1.0,0.019607843831181526,0.0,0.178,651.0,no-stress
1.0,0.02320261610050996,1.455354099714415,0.236,349.0,no-stress
1.0,0.024901963025331496,0.0,0.157,528.0,no-stress
1.0,0.021176471561193465,0.0,0.191,461.0,no-stress
1.0,0.022994654083793812,0.0,0.202,281.0,no-stress
1.0,0.023529413023165295,0.0,0.192,731.0,no-stress
1.0,0.022638147527521305,1.0640636282472387,0.148,1593.0,no-stress
1.0,0.023856211298455793,2.23606797749979,0.178,562.0,no-stress
1.0,0.024089637345501354,0.0,0.105,2021.0,no-stress
1.0,0.026559716937216846,0.0,0.169,327.0,no-stress
1.0,0.02192513458430767,1.8385225832869714,0.168,292.0,no-stress
1.0,0.022303923266008496,1.125,0.173,471.0,no-stress
1.0,0.02331154855589072,1.2668615834434866,0.146,304.0,no-stress
1.0,0.02411764897406101,3.04138126514911,0.168,393.0,no-stress
1.0,0.0229691889669214,0.0,0.133,405.0,no-stress
1.0,0.02352941408753395,1.1702381369556523,0.156,382.0,no-stress
1.0,0.02370766685767607,0.0,0.168,428.0,no-stress
1.0,0.020261438563466072,0.0,0.179,427.0,no-stress
1.0,0.024264708161354065,1.0752906583803283,0.146,417.0,no-stress
1.0,0.023284314898774028,2.6988529245852826,0.145,269.0,no-stress
1.0,0.020000000670552253,0.0,0.184,483.0,no-stress
1.0,0.023311548141969576,0.0,0.172,1417.0,no-stress
1.0,0.02244008829196294,0.35136418446315326,0.123,630.0,no-stress
1.0,0.022941177897155284,0.0,0.134,359.0,no-stress
1.0,0.0226579536166456,1.7014421639601596,0.196,506.0,no-stress
1.0,0.022549021057784557,0.0,0.126,1183.0,no-stress
1.0,0.025245100259780884,1.1083364208869784,0.123,394.0,no-stress
1.0,0.022408964910677502,0.0,0.134,292.0,no-stress
1.0,0.02230392280034721,0.673145600891813,0.134,326.0,no-stress
1.0,0.023965143495135836,0.0,0.151,461.0,no-stress
1.0,0.023311548969811864,1.651785416368723,0.157,258.0,no-stress
1.0,0.022745099291205405,1.2649110640673518,0.146,259.0,no-stress
1.0,0.02450980618596077,3.0,0.162,783.0,no-stress
1.0,0.022222223381201427,0.41446070799595386,0.19,651.0,no-stress
1.0,0.024618738434380956,0.0,0.168,483.0,no-stress
1.0,0.024313727393746376,0.0,0.157,281.0,no-stress
1.0,0.022408964910677502,0.0,0.15,771.0,no-stress
1.0,0.02521008625626564,0.0,0.235,394.0,no-stress
1.0,0.023529413555349623,0.0,0.144,427.0,no-stress
1.0,0.022352942451834678,0.0,0.156,394.0,no-stress
1.0,0.024264708161354065,1.7101890986109223,0.173,794.0,no-stress
1.0,0.023284315364435315,0.0,0.117,1050.0,no-stress
1.0,0.023529413901269437,0.0,0.156,718.0,no-stress
1.0,0.021848740854433606,0.0,0.16,868.0,no-stress
1.0,0.022483661770820618,0.8666666666666667,0.234,428.0,no-stress
1.0,0.023747278998295467,0.0,0.158,191.0,no-stress
1.0,0.023378583530967053,1.2331707339908768,0.195,862.0,no-stress
1.0,0.020415225778432453,1.872433298463566,0.278,528.0,no-stress
1.0,0.02380952558347157,0.0,0.23,539.0,no-stress
1.0,0.02728758364294966,0.0,0.192,282.0,no-stress
1.0,0.025133692066777836,0.0,0.179,359.0,no-stress
1.0,0.02200435847043991,0.0,0.173,832.0,no-stress
1.0,0.023284315830096602,2.358495283014151,0.173,1853.0,no-stress
1.0,0.020261438563466072,0.5,0.106,783.0,no-stress
1.0,0.02324930126113551,0.0,0.162,839.0,no-stress
1.0,0.023137256875634192,1.2580224163064755,0.145,572.0,no-stress
1.0,0.02549019828438759,0.0,0.113,450.0,no-stress
1.0,0.022549020871520043,0.7280109889280518,0.134,359.0,no-stress
1.0,0.02352941380097316,2.9027634252481858,0.18,428.0,no-stress
1.0,0.022128852616463388,0.0,0.157,482.0,no-stress
1.0,0.023529413854703307,2.8201285431696195,0.162,461.0,no-stress
1.0,0.024064173413948578,1.1059568236905852,0.157,270.0,no-stress
1.0,0.021813726518303156,0.0,0.134,337.0,no-stress
1.0,0.01936274580657482,0.0,0.145,595.0,no-stress
1.0,0.018872549757361412,0.0,0.168,258.0,no-stress
1.0,0.0229691889669214,0.0,0.104,?,no-stress
1.0,0.02408963787768568,0.0,0.144,371.0,no-stress
1.0,0.02238562252993385,0.25,0.168,304.0,no-stress
1.0,0.024509805953130126,0.0,0.19,640.0,no-stress
1.0,0.0206971683849891,0.0,0.138,2246.0,no-stress
1.0,0.024369749373623302,0.0,0.092,885.0,no-stress
1.0,0.0229691889669214,0.0,0.105,783.0,no-stress
1.0,0.02372549157589674,0.0,0.145,595.0,no-stress
1.0,0.021078432444483042,0.9519716382329886,0.111,629.0,no-stress
1.0,0.023949581996670792,1.5093951662601435,0.212,495.0,no-stress
1.0,0.023774511646479368,0.0,0.146,270.0,no-stress
1.0,0.020677362822673538,1.1244833524411801,0.144,561.0,no-stress
1.0,0.024183008323113122,1.6220700080795252,0.247,360.0,no-stress
1.0,0.023529413673612807,0.0,0.156,371.0,no-stress
1.0,0.02313725631684065,0.8764400512249045,0.168,292.0,no-stress
1.0,0.026050422340631485,1.4142135623730951,0.15,932.0,no-stress
1.0,0.023707666519013317,0.0,0.157,652.0,no-stress
1.0,0.021288515999913216,0.0,0.116,737.0,no-stress
1.0,0.021568628560219492,2.626396615835748,0.127,749.0,no-stress
1.0,0.02352941334247589,0.0,0.123,584.0,no-stress
1.0,0.023921570181846617,1.345362404707371,0.157,730.0,no-stress
1.0,0.024369750171899796,0.0,0.15,449.0,no-stress
1.0,0.022440088705884084,0.0,0.123,337.0,no-stress
1.0,0.02254902059212327,0.0,0.157,327.0,no-stress
1.0,0.023284315830096602,1.352081728298996,0.123,696.0,no-stress
1.0,0.020833334419876337,0.0,0.134,572.0,no-stress
1.0,0.023774512112140656,2.907425837403252,0.156,539.0,no-stress
1.0,0.024019609671086073,0.0,0.135,618.0,no-stress
1.0,0.01851851927737395,0.0,0.157,326.0,no-stress
1.0,0.02072829194366932,0.6060915267313264,0.145,348.0,no-stress
1.0,0.021786493559678394,0.0,0.179,427.0,no-stress
1.0,0.02396514370209641,4.720587952499556,0.18,428.0,no-stress
1.0,0.02352941408753395,1.2848029089052904,0.257,325.0,no-stress
1.0,0.02436974990580763,0.0,0.092,2286.0,no-stress
1.0,0.022440088705884084,0.0,0.172,860.0,no-stress
1.0,0.025210085990173475,0.0,0.213,349.0,no-stress
1.0,0.025708063195149105,0.0,0.154,561.0,no-stress
1.0,0.02268907693879945,0.0,0.116,1051.0,no-stress
1.0,0.02450980618596077,2.007217104083601,0.213,674.0,no-stress
1.0,0.02205882454290986,1.1319231422671772,0.125,758.0,no-stress
1.0,0.022689076672707285,2.4285714285714284,0.134,248.0,no-stress
1.0,0.020196079462766647,1.5,0.157,315.0,no-stress
1.0,0.022549021057784557,0.0,0.168,360.0,no-stress
1.0,0.02049910971386866,0.46354722850843494,0.179,438.0,no-stress
1.0,0.024183008819818497,2.8912883966188105,0.138,448.0,no-stress
1.0,0.022058824775740504,0.0,0.179,573.0,no-stress
1.0,0.022440088498923514,0.0,0.157,517.0,no-stress
1.0,0.02450980618596077,1.5135442928869351,0.246,495.0,no-stress
1.0,0.026666668802499773,0.0,0.151,979.0,no-stress
1.0,0.02156862845787635,1.164057380801658,0.202,741.0,no-stress
1.0,0.023529413410208443,0.0,0.168,730.0,no-stress
1.0,0.02205882469813029,0.75,0.168,741.0,no-stress
1.0,0.024117648787796497,4.197836781227577,0.151,460.0,no-stress
1.0,0.022689076672707285,1.399080816999002,0.112,247.0,no-stress
1.0,0.020833334419876337,0.375,0.122,573.0,no-stress
1.0,0.02309368343816863,0.0,0.135,394.0,no-stress
1.0,0.023529413715004922,1.063014581273465,0.146,337.0,no-stress
1.0,0.02331154855589072,0.9162456945817024,0.135,293.0,no-stress
1.0,0.022128852882555554,0.5799013103237637,0.259,774.0,no-stress
1.0,0.022303923033177853,0.0,0.15,1073.0,no-stress
1.0,0.023529413673612807,0.0,0.173,1193.0,no-stress
1.0,0.021323530469089746,0.39528470752104744,0.128,871.0,no-stress
1.0,0.02113289862043328,0.0,0.179,427.0,no-stress
1.0,0.024264708161354065,1.956559480312316,0.157,505.0,no-stress
1.0,0.020915033709671762,1.9688939051854832,0.122,494.0,no-stress
1.0,0.020980392768979072,1.7029386365926402,0.123,292.0,no-stress
1.0,0.022994653914462437,0.7054734898249878,0.156,326.0,no-stress
1.0,0.024618738434380956,0.0,0.168,248.0,no-stress
1.0,0.023921570181846617,0.0,0.195,816.0,no-stress
1.0,0.02078431434929371,0.31622776601683794,0.19,517.0,no-stress
1.0,0.01876750774681568,0.0,0.087,639.0,no-stress
1.0,0.021350763738155365,0.0,0.123,696.0,no-stress
1.0,0.022352943010628224,0.0,0.146,394.0,no-stress
1.0,0.02156862864891688,0.5665577237325317,0.167,247.0,no-stress
1.0,0.022712419430414837,1.1211353372561426,0.202,540.0,no-stress
1.0,0.023039217572659254,0.0,0.146,471.0,no-stress
1.0,0.02352941408753395,0.0,0.134,4026.0,no-stress
1.0,0.024754904210567474,1.1524430571616109,0.134,538.0,no-stress
1.0,0.020833334419876337,0.0,0.179,674.0,no-stress
1.0,0.020588236395269632,0.0,0.137,760.0,no-stress
1.0,0.022657954030566745,0.4714045207910316,0.156,382.0,no-stress
1.0,0.023529412969946862,0.0,0.167,382.0,no-stress
1.0,0.023529413528740405,0.0,0.168,495.0,no-stress
1.0,0.02254902068525553,0.0,0.163,1595.0,no-stress
1.0,0.022712419740855694,2.4509068616421237,0.168,493.0,no-stress
1.0,0.023885920135812325,0.574959574576069,0.146,270.0,no-stress
1.0,0.02083333395421505,0.0,0.128,768.0,no-stress
1.0,0.020915033709671762,0.0,0.168,349.0,no-stress
1.0,0.023790851359566052,0.0,0.225,427.0,no-stress
1.0,0.02113289862043328,0.4776616673822909,0.179,325.0,no-stress
1.0,0.024836603552103043,4.76518995111277,0.207,2122.0,no-stress
1.0,0.022745099477469922,0.0,0.168,505.0,no-stress
1.0,0.021895425704618294,0.0,0.094,923.0,no-stress
1.0,0.023039217572659254,2.0155644370746373,0.139,448.0,no-stress
1.0,0.02411764897406101,0.0,0.179,439.0,no-stress
1.0,0.02769608050584793,0.0,0.111,561.0,no-stress
1.0,0.024901962839066982,0.0,0.162,800.0,no-stress
1.0,0.02072829194366932,0.9193028041294643,0.15,449.0,no-stress
1.0,0.022352942265570164,2.23606797749979,0.156,539.0,no-stress
1.0,0.02408963787768568,0.42857142857142855,0.111,224.0,no-stress
1.0,0.024618738641341526,0.5343007112839904,0.184,494.0,no-stress
1.0,0.02344771451316774,0.2534484387624258,0.858,40932.0,no-stress
1.0,0.02352941408753395,1.0,0.109,471.0,no-stress
1.0,0.025272333373626072,1.4619317170201038,0.15,1537.0,no-stress
1.0,0.02459893257103183,1.5534552264213692,0.194,3473.0,no-stress
1.0,0.020098039880394936,0.0,0.151,1329.0,no-stress
1.0,0.02396514370209641,0.0,0.128,738.0,no-stress
1.0,0.0213725496083498,0.0,0.179,303.0,no-stress
1.0,0.021960785239934923,2.025383096467596,0.167,584.0,no-stress
1.0,0.020000000670552253,0.0,0.168,405.0,no-stress
1.0,0.024929974228143692,0.45175395145262565,0.106,1142.0,no-stress
1.0,0.02418300850937764,3.3082388735465345,0.18,685.0,no-stress
1.0,0.021746881475502796,1.7072466679675267,0.172,1229.0,no-stress
1.0,0.02352941408753395,1.227262335243029,0.203,305.0,no-stress
1.0,0.02428356185555458,0.6819821811033866,0.19,359.0,no-stress
1.0,0.022408964910677502,0.5890150893739515,0.105,1897.0,no-stress
1.0,0.024264708161354065,0.0,0.121,371.0,no-stress
1.0,0.022875818527407117,1.0,0.112,192.0,no-stress
1.0,0.02228164147924293,2.289032420366213,0.155,382.0,no-stress
1.0,0.0248366031381819,0.0,0.134,494.0,no-stress
1.0,0.024901962839066982,0.0,0.168,730.0,no-stress
1.0,0.024369749639715468,0.0,0.134,449.0,no-stress
1.0,0.022745099291205405,1.0295630140987,0.146,550.0,no-stress
